,S,E,I,R,D,C,L,time
20,3669758.9829555238,0.0,3424.248172955209,529.8950972173063,132.47377430432658,3512.023396395208,255.26989599639893,20
21,3668732.8511965373,1026.131758986122,2979.0959104710314,886.016907204648,221.504226801162,5473.599577743844,344.43181319124915,21
22,3664636.3757823743,0.0,7715.726379939418,1194.7982701489925,298.69956753724813,7920.793855876531,575.9109896830212,22
23,3662327.4601689223,2308.9156134522623,6712.681950547294,1997.2338136626922,499.30845341567306,12341.221480336917,776.6188755968452,23
24,3653132.549966051,0.0,17350.474870353184,2690.0601308767014,672.5150327191753,17834.839134464968,1298.20197888075,24
25,3647956.7539685606,5175.795997490086,15094.91313720727,4494.509517393432,1123.627379348358,27777.10315076064,1748.539085069856,25
26,3627458.201062471,0.0,38840.216600886764,6037.745869313567,1509.4364673283917,40027.175338681875,2921.431186305731,26
27,3615953.259572285,11504.941490186422,33790.98844277149,10077.128395805792,2519.282098951448,62293.12682869578,3924.5348150538184,27
28,3570943.0180018623,0.0,86078.39645081176,13459.34843786052,3364.83710946513,89206.29310084482,6550.133457273765,28
29,3545842.802945997,25100.21505586592,74888.20491220623,22411.50166874495,5602.875417186237,138599.53245995098,8748.576484609339,29
30,3450233.1454186267,0.0,186654.48588716734,29566.374955364543,7391.593738841136,195844.63584693318,14567.476084684218,30
31,3397645.0757989637,52588.06961966322,162389.4027218356,48978.44148762995,12244.610371907487,303178.6140459924,19218.143720986955,31
32,3208241.7935288264,0.0,386815.0873365264,63030.97530771769,15757.743826929422,416993.0232101809,31835.986966959466,32
33,3106904.1382751153,101337.65525371129,336529.125982778,103259.74439071644,25814.93609767911,640482.8503163443,40970.1339500165,33
34,2779450.399232489,0.0,735417.7884352637,127181.92986579776,31795.48246644944,839499.0237795662,67118.83385396568,34
35,2612536.150114149,166914.2491183408,639813.4759386794,203665.3798630652,50916.3449657663,1268808.7201479715,82668.25441276855,35
36,2163276.2859271592,0.0,1215476.2074498858,236074.48529836393,59018.62132459098,1553616.4035177366,132382.4969109924,36
37,1948563.0555438506,214713.2303833088,1057464.3004814007,362484.01087315206,90621.00271828801,2278689.6742727,153448.41544393657,37
38,1498602.5833834687,0.0,1678115.4580736523,397702.046834303,99425.51170857575,2615226.684928985,235614.60706754884,38
39,1293245.9815149873,205356.60186848152,1459960.4485240774,572226.054473963,143056.51361849075,3659343.3329049204,258506.33044229695,39
40,963987.3535502797,0.0,1943895.8502282216,612769.916977199,153192.47924429976,4063934.3982335506,371946.935408076,40
41,810968.5917189,153018.7618313797,1691189.389698553,814935.0854009341,203733.77135023352,4974577.558295865,398300.44603517937,41
42,615229.6060850351,0.0,1968480.7470877497,872108.197461772,218027.049365443,4443219.514746939,529707.8055106072,42
43,516335.87729441,98893.72879062517,1712578.2499663425,1076830.1951588981,269207.54878972453,5141981.277079184,566870.3283501518,43
44,408199.0775098386,0.0,1823876.4053605066,1153416.093703724,288354.023425931,4769633.134295881,699939.6268532838,44
45,347404.08932415233,60794.98818568634,1586772.4726636405,1343099.2398612166,335774.80996530416,5241355.9307952775,749720.4609074206,45
46,286913.834178018,0.0,1598257.636739281,1430939.3032661611,357734.8258165403,5000796.625002624,873014.5059097909,46
47,249468.4205851469,37445.41359287104,1390484.1439631742,1597158.0974870462,399289.52437176154,5299572.847594551,930110.5471230048,47
48,214065.7075978563,0.0,1352243.638614633,1686029.0030300086,421507.25075750216,5147376.437007339,1038152.76336658,48
49,190428.16077133146,23637.54682652488,1176451.9655947306,1826662.3414459308,456665.5853614827,5334539.94835303,1095918.8519695057,49
50,168634.02656254222,0.0,1118485.0677059544,1909381.2045852027,477345.3011463007,5237180.24619956,1187330.521939855,50
51,153232.07494399848,15401.951618543746,973082.0089041804,2025703.651626622,506425.9129066555,5356347.155249979,1241097.7829803817,51
52,139183.49212524886,0.0,911329.0840647231,2098666.419048022,524666.6047620055,5292528.603104917,1316707.3735573045,52
53,128825.79246616963,10357.699659079248,792856.3031363093,2193444.643790753,548361.1609476883,5370483.411779881,1364133.1723812143,53
54,119409.6669687749,0.0,734953.7804743125,2255585.7220455306,563896.4305113826,5327470.775154721,1425739.0184639895,54
55,112243.2863649836,7166.380603791275,639409.7890126518,2332020.9152148585,583005.2288037146,5379974.847854988,1466130.7193295949,55
56,105726.4303455552,0.0,588465.590774676,2383722.8631038154,595930.7157759538,5350203.969191057,1515813.594889658,56
57,100645.94740742125,5080.482938133935,511965.06397396803,2444923.284544382,611230.8211360954,5386542.801434132,1549419.86101748,57
58,96017.17017874708,0.0,468755.9520557927,2487257.9822123684,621814.4955530921,5365447.382766892,1589200.1349538483,58
59,92341.84261292544,3675.3275658216266,407817.6782885396,2536008.601226171,634002.1503065428,5391203.246314201,1616717.6884380395,59
60,88985.10201478313,0.0,372000.7925199007,2570287.7643722524,642571.9410930631,5375954.776829447,1648405.5907970113,60
61,86282.00568934446,2703.09632543868,323640.6894923136,2608975.846794322,652243.9616985805,5394578.639032905,1670687.0468419641,61
62,83807.11576771122,0.0,294399.1696735451,2636511.4516469953,659127.8629117488,5383373.792961144,1695834.3004163094,62
63,81792.38123765239,2014.7345300588179,256127.27761598426,2667128.9652930438,666782.2413232609,5397064.072431498,1713732.443570547,63
64,79943.5609556111,0.0,232502.64897193448,2689119.5120579638,672279.8780144909,5388719.654684537,1733633.8274404786,64
65,78425.77073951473,1517.7902160963617,202277.30460558296,2713299.7875510445,678324.9468877611,5398918.578741306,1747927.6828376765,65
66,77030.22938768628,0.0,183331.88689124509,2730786.7869768552,682696.6967442138,5392637.050410469,1763644.861908179,66
67,75877.04287642054,1153.18651126574,159498.7415953832,2749853.3032135447,687463.3258033862,5400316.977893911,1775011.411534956,67
68,74814.98021002884,0.0,144387.38996883805,2763714.5838569067,690928.6459642267,5395547.440560512,1787404.647088804,68
69,73932.87947151958,882.1007385092339,125617.02927288909,2778730.872413666,694682.7181034165,5401380.297499186,1796414.4795069895,69
70,73119.36923995231,0.0,113611.6577008782,2789691.6584473355,697422.9146118339,5397733.8967277035,1806175.067068883,70
71,72441.0163378004,678.3529021519237,98842.14219976404,2801507.2708482267,700376.8177120567,5402194.190764824,1813299.577990768,71
72,71814.71321538696,0.0,89332.66660106534,2810158.5761468383,702539.6440367096,5399391.255272107,1820979.7260513473,72
73,71290.8425470561,523.8706683308588,77719.41994292685,2819449.173473349,704862.2933683372,5402820.425656615,1826603.074495445,73
74,70806.7331530712,0.0,70203.85169216136,2826268.0121238143,706567.0030309536,5400656.568614917,1832641.9627576768,74
75,70400.81745048276,405.91570258842563,61077.35097218038,2833569.2126997993,708392.3031749498,5403304.2560865255,1837074.2078804793,75
76,70025.43998517863,0.0,55147.77186353041,2838937.9105210328,709734.4776302582,5401628.088502741,1841819.9882548696,76
77,69710.09627648172,315.343708696901,47978.56152127146,2844673.27879484,711168.31969871,5403679.2768071145,1845309.6418386714,77
78,69418.30925369519,0.0,43306.417678232014,2848896.6984544583,712224.1746136146,5402377.406954931,1849037.631216646,78
79,69172.8233006336,245.48595306159862,37676.58338006185,2853400.5658929944,713350.1414732486,5403970.699558226,1851782.853995398,79
80,68945.57190340503,0.0,33998.93956577236,2856720.870824658,714180.2177061645,5402957.4137979485,1854710.3678304465,80
81,68754.15860619367,191.41329721135915,29579.07742222196,2860256.7605394986,715064.1901348747,5404197.613486365,1856868.5660360276,81
82,68576.89935504665,0.0,26686.50850093859,2862865.7537152115,715716.4384288029,5403407.634631989,1859166.8943506742,82
83,68427.45828918315,149.4410658635025,23217.26239581658,2865641.1505993092,716410.2876498273,5404374.576309578,1860862.7399148876,83
84,68289.02812390852,0.0,20943.555484921788,2867690.4131129356,716922.6032782339,5403757.889962098,1862666.747889551,84
85,68172.23918894149,116.78893496703802,18220.89327188196,2869868.5428833677,717467.1357208419,5404512.754500525,1863998.768523408,85
86,68064.03096181604,0.0,16434.485804966633,2871477.666586574,717869.4166466435,5404030.853971126,1865414.552874189,86
87,67972.68819956134,91.34276225468824,14298.002650320968,2873186.85311029,718296.7132775725,5404620.753138327,1866460.4832812732,87
88,67888.04154833496,0.0,12894.97224131141,2874450.068968283,718612.5172420708,5404243.876376418,1867571.4545216886,88
89,67816.5566924159,71.48485591904908,11218.625849940927,2875791.146081379,718947.7865203448,5404705.228056799,1868392.544829384,89
90,67750.30296167567,0.0,10117.012434004442,2876782.627683456,719195.656920864,5404410.300564077,1869264.2449528966,90
91,67694.3318568363,55.971104839368365,8801.800817583864,2877834.7969765924,719458.6992441481,5404771.342578396,1869908.7079942464,91
92,67642.45091227545,0.0,7937.04366583755,2878612.88433751,719653.2210843775,5404540.430736892,1870592.6180347851,92
93,67598.61011342246,43.840798852978736,6905.227989278667,2879438.3368787565,719859.5842196891,5404823.111562107,1871098.3748193816,93
94,67557.96952855476,0.0,6226.519736482474,2880048.8885879703,720012.2221469926,5404642.250143073,1871634.9189711919,94
95,67523.61987891574,34.349649639023575,5417.072170739753,2880696.446640565,720174.1116601413,5404863.6626262935,1872031.7775821807,95
96,67491.77546495573,0.0,4884.458073786574,2881175.4931690064,720293.8732922516,5404721.959929069,1872452.6903163674,96
97,67464.85592748928,26.91953746646241,4249.478524194319,2881683.47680868,720420.86920217,5404895.435776821,1872764.0705598542,97
98,67439.89839304109,0.0,3831.556118460385,2882059.316390799,720514.8290976997,5404784.386884216,1873094.2599256423,98
99,67418.79790732801,21.100485713079767,3333.453823060535,2882457.798227119,720614.4495567797,5404920.33677134,1873338.5556540194,99
100,67399.23449069577,0.0,3005.5532192643127,2882752.649832032,720688.162458008,5404833.294163788,1873597.5688476274,100
