,S,E,I,R,D,C,L,time
64,0.0,0.0,5562.375568780217,3057088.099544976,764272.024886244,5740383.750000001,2597965.3557098606,64
65,0.0,0.0,4845.574593421941,3057661.5403252626,764415.3850813156,5740383.75,2598524.8846132294,65
66,0.0,0.0,4221.144877774784,3058161.0840977803,764540.2710244451,5740383.75,2599012.3092764732,66
67,0.0,0.0,3677.1829089893736,3058596.2536728084,764649.0634182021,5740383.75,2599436.921483113,67
68,0.0,0.0,3203.3191320577534,3058975.3446943536,764743.8361735884,5740383.75,2599806.815621887,68
69,0.0,0.0,2790.5202748338165,3059305.5837801327,764826.3959450332,5740383.750000001,2600129.0429902007,69
70,0.0,0.0,2430.917146633583,3059593.266282693,764898.3165706733,5740383.750000001,2600409.746213113,70
71,0.0,0.0,2117.654627737503,3059843.87629781,764960.9690744525,5740383.750000001,2600654.276340289,71
72,0.0,0.0,1844.7609901424637,3060062.191207886,765015.5478019716,5740383.75,2600867.2948531387,72
73,0.0,0.0,1607.034058423074,3060252.3727532616,765063.0931883154,5740383.75,2601052.862526703,73
74,0.0,0.0,1399.942040585049,3060418.046367532,765104.511591883,5740383.75,2601214.516840272,74
75,0.0,0.0,1219.5371384478003,3060562.370289242,765140.5925723105,5740383.75,2601355.3394124024,75
76,0.0,0.0,1062.3802907096815,3060688.095767432,765172.023941858,5740383.749999999,2601478.0147458557,76
77,0.0,0.0,925.4756140718358,3060797.6195087424,765199.4048771856,5740383.75,2601584.881402317,77
78,0.0,0.0,806.213292670826,3060893.029365863,765223.2573414658,5740383.75,2601677.976582431,78
79,0.0,0.0,702.3198271204618,3060976.1441383036,765244.0360345759,5740383.75,2601759.074960984,79
80,0.0,0.0,611.8146947595776,3061048.5482441923,765262.1370610481,5740383.75,2601829.722517558,80
81,0.0,0.0,532.9725949194258,3061111.621924064,765277.905481016,5740383.749999999,2601891.2660075636,81
82,0.0,0.0,464.29055949166474,3061166.567552407,765291.6418881017,5740383.750000001,2601944.8786354545,82
83,0.0,0.0,404.45930182521306,3061214.43255854,765303.608139635,5740383.75,2601991.582419546,83
84,0.0,0.0,352.3382577755722,3061256.1293937797,765314.0323484449,5740383.75,2602032.2676747586,84
85,0.0,0.0,306.9338431137716,3061292.452925509,765323.1132313772,5740383.749999999,2602067.709984713,85
86,0.0,0.0,267.38051281560524,3061324.0955897477,765331.0238974369,5740383.750000001,2602098.5849866825,86
87,0.0,0.0,232.9242611641097,3061351.6605910687,765337.9151477672,5740383.75,2602125.4812512854,87
88,0.0,0.0,202.90824812749767,3061375.6734014982,765343.9183503746,5740383.750000001,2602148.9115024083,88
89,0.0,0.0,176.76027800797476,3061396.591777594,765349.1479443985,5740383.75,2602169.3223912735,89
90,0.0,0.0,153.9818916667409,3061414.8144866666,765353.7036216666,5740383.749999999,2602187.103010955,90
91,0.0,0.0,134.13886439009903,3061430.688908488,765357.672227122,5740383.75,2602202.5923136664,91
92,0.0,0.0,116.85292825735431,3061444.517657394,765361.1294143485,5740383.75,2602216.085572215,92
93,0.0,0.0,101.79456121388081,3061456.5643510288,765364.1410877572,5740383.75,2602227.840008785,93
94,0.0,0.0,88.6767053873498,3061467.0586356902,765366.7646589226,5740383.750000001,2602238.0796983745,94
95,0.0,0.0,77.24929489928924,3061476.2005640804,765369.0501410201,5740383.749999999,2602246.999840337,95
96,0.0,0.0,67.29448885556641,3061484.1644089157,765371.0411022289,5740383.750000001,2602254.770479468,96
97,0.0,0.0,58.62251864222023,3061491.101985086,765372.7754962716,5740383.75,2602261.539747578,97
98,0.0,0.0,51.0680703635836,3061497.145543709,765374.2863859272,5740383.75,2602267.4366873233,98
99,0.0,0.0,44.48713346105995,3061502.4102932313,765375.6025733078,5740383.750000001,2602272.5737121524,99
100,0.0,0.0,38.75425543772748,3061506.99659565,765376.7491489125,5740383.75,2602277.0487492466,100
