Time;Susceptible;Exposed;Infected;Recovered;Death;2nd Effects Cases
85,25;7653310,638;160,9536043;139,5578108;231,8624835;1,987726788;197,083111
85,5;7653300,172;164,1036392;142,2891988;236,4081987;2,02669661;200,9469689
85,75;7653289,501;167,3153159;145,0740399;241,0428814;2,066429139;204,8864491
86;7653278,622;170,5898406;147,9133801;245,7682726;2,106939301;208,9030317
86,25;7653267,529;173,9284425;150,8082857;250,5861477;2,148242315;212,9982255
86,5;7653256,219;177,3323755;153,7598439;255,4983164;2,190353696;217,1735689
86,75;7653244,688;180,8029174;156,7691632;260,506624;2,233289263;221,4306304
87;7653232,931;184,3413715;159,8373737;265,6129521;2,277065146;225,7710093
87,25;7653220,944;187,9490662;162,9656277;270,8192187;2,32169779;230,1963359
87,5;7653208,723;191,627356;166,1550999;276,1273797;2,367203961;234,7082727
87,75;7653196,262;195,3776221;169,4069882;281,539429;2,413600753;239,3085146
88;7653183,558;199,2012723;172,7225136;287,0573997;2,460905595;243,9987898
88,25;7653170,605;203,0997422;176,1029213;292,6833646;2,509136258;248,7808599
88,5;7653157,398;207,0744954;179,5494807;298,4194371;2,558310858;253,6565216
88,75;7653143,933;211,1270241;183,063486;304,2677719;2,608447868;258,6276061
89;7653130,205;215,2588497;186,6462567;310,2305658;2,659566121;263,6959809
89,25;7653116,208;219,4715233;190,2991383;316,3100587;2,71168482;268,8635499
89,5;7653101,937;223,7666264;194,0235024;322,5085342;2,764823541;274,1322541
89,75;7653087,386;228,1457713;197,8207474;328,8283208;2,819002246;279,5040727
90;7653072,551;232,6106019;201,6922993;335,2717922;2,874241285;284,9810234
90,25;7653057,426;237,1627942;205,6396116;341,8413689;2,930561408;290,5651636
90,5;7653042,004;241,804057;209,6641666;348,5395186;2,98798377;296,2585908
90,75;7653026,281;246,5361324;213,7674754;355,3687571;3,04652994;302,0634435
91;7653010,25;251,3607966;217,9510786;362,3316497;3,106221909;307,9819023
91,25;7652993,906;256,2798606;222,2165471;369,4308118;3,167082098;314,0161901
91,5;7652977,241;261,2951707;226,5654823;376,66891;3,229133368;320,1685735
91,75;7652960,251;266,4086093;230,999517;384,0486628;3,292399025;326,4413634
92;7652942,928;271,6220956;235,5203161;391,5728422;3,356902833;332,8369158
92,25;7652925,266;276,9375863;240,1295767;399,2442743;3,422669018;339,3576331
92,5;7652907,258;282,3570763;244,8290293;407,0658405;3,489722284;346,0059644
92,75;7652888,898;287,8825996;249,6204383;415,0404785;3,558087814;352,7844068
93;7652870,179;293,5162298;254,5056024;423,1711837;3,627791287;359,6955061
93,25;7652851,094;299,2600811;259,4863555;431,4610097;3,698858883;366,7418583
93,5;7652831,635;305,116309;264,5645676;439,9130702;3,771317294;373,9261097
93,75;7652811,795;311,0871111;269,7421449;448,5305396;3,845193734;381,2509587
94;7652791,567;317,1747279;275,021031;457,3166545;3,920515949;388,7191563
94,25;7652770,943;323,3814438;280,4032076;466,2747147;3,997312229;396,3335075
94,5;7652749,916;329,7095877;285,8906951;475,4080846;4,075611416;404,0968719
94,75;7652728,477;336,161534;291,4855531;484,7201945;4,155442918;412,0121653
95;7652706,619;342,7397035;297,189882;494,2145416;4,236836716;420,0823603
95,25;7652684,333;349,4465644;303,0058227;503,8946916;4,319823378;428,3104879
95,5;7652661,611;356,284633;308,9355582;513,7642801;4,404434071;436,6996381
95,75;7652638,444;363,2564747;314,9813144;523,8270136;4,49070057;445,2529615
96;7652614,825;370,3647052;321,1453601;534,086671;4,578655274;453,9736704
96,25;7652590,743;377,611991;327,4300091;544,5471055;4,668331212;462,8650397
96,5;7652566,189;385,001051;333,8376199;555,2122452;4,759762062;471,9304084
96,75;7652541,156;392,534657;340,3705974;566,0860954;4,852982159;481,1731811
97;7652515,632;400,2156348;347,0313933;577,1727396;4,948026512;490,5968286
97,25;7652489,609;408,0468658;353,8225074;588,4763409;5,04493081;500,2048898
97,5;7652463,077;416,0312872;360,7464881;600,0011444;5,143731444;510,0009727
97,75;7652436,026;424,1718939;367,8059339;611,7514776;5,244465516;519,9887559
98;7652408,446;432,4717391;375,0034938;623,731753;5,347170853;530,17199
98,25;7652380,326;440,9339356;382,3418686;635,9464693;5,45188602;540,5544989
98,5;7652351,656;449,5616571;389,8238121;648,4002131;5,55865034;551,1401812
98,75;7652322,425;458,358139;397,4521315;661,0976609;5,667503901;561,9330118
99;7652292,622;467,3266802;405,2296893;674,0435804;5,778487577;572,9370433
99,25;7652262,235;476,4706438;413,1594034;687,2428325;5,891643043;584,1564077
99,5;7652231,255;485,7934585;421,2442492;700,7003736;6,007012784;595,5953175
99,75;7652199,668;495,2986199;429,4872599;714,4212564;6,12464012;607,2580679
100;7652167,464;504,9896921;437,891528;728,4106328;6,244569217;619,1490379
100,25;7652134,629;514,8703085;446,4602065;742,6737553;6,366845104;631,272692
100,5;7652101,152;524,9441733;455,1965099;757,2159792;6,49151369;643,6335823
100,75;7652067,02;535,2150633;464,1037154;772,0427644;6,618621782;656,2363497
101;7652032,22;545,6868289;473,1851645;787,1596774;6,748217103;669,0857258
101,25;7651996,74;556,3633953;482,4442635;802,5723939;6,880348309;682,1865348
101,5;7651960,565;567,2487648;491,8844857;818,2867003;7,015065006;695,5436953
101,75;7651923,683;578,3470173;501,5093717;834,3084963;7,152417769;709,1622218
102;7651886,079;589,6623126;511,3225318;850,6437966;7,292458165;723,0472271
102,25;7651847,739;601,1988916;521,3276463;867,2987339;7,435238767;737,2039238
102,5;7651808,65;612,9610777;531,5284677;884,2795604;7,580813176;751,6376264
102,75;7651768,796;624,9532789;541,9288215;901,592651;7,72923604;766,3537533
103;7651728,162;637,1799889;552,5326079;919,2445047;7,880563076;781,357829
103,25;7651686,734;649,6457893;563,3438036;937,2417478;8,03485109;796,6554856
103,5;7651644,495;662,3553507;574,3664624;955,5911361;8,192158;812,2524657
103,75;7651601,43;675,3134352;585,6047175;974,2995575;8,352542853;828,1546239
104;7651557,522;688,5248973;597,0627828;993,3740345;8,516065853;844,3679293
104,25;7651512,756;701,9946865;608,7449544;1012,821727;8,682788377;860,8984676
104,5;7651467,114;715,7278484;620,6556121;1032,649934;8,852773007;877,7524436
104,75;7651420,579;729,7295273;632,7992214;1052,866098;9,026083542;894,9361832
105;7651373,134;744,0049675;645,1803346;1073,477807;9,202785033;912,456136
105,25;7651324,761;758,5595157;657,8035933;1094,492797;9,382943799;930,3188777
105,5;7651275,442;773,3986227;670,6737292;1115,918956;9,566627457;948,5311124
105,75;7651225,158;788,5278454;683,7955665;1137,764324;9,753904944;967,0996752
106;7651173,891;803,9528492;697,1740236;1160,0371;9,944846544;986,0315349
106,25;7651121,621;819,6794096;710,8141147;1182,745643;10,13952392;1005,333796
106,5;7651068,329;835,7134148;724,7209519;1205,898474;10,33801012;1025,013703
106,75;7651013,995;852,0608675;738,8997468;1229,504283;10,54037963;1045,078641
107;7650958,598;868,7278875;753,355813;1253,571928;10,74670841;1065,536139
107,25;7650902,117;885,7207138;768,0945673;1278,110439;10,95707386;1086,393873
107,5;7650844,532;903,0457065;783,1215325;1303,129025;11,17155493;1107,659672
107,75;7650785,821;920,70935;798,4423388;1328,637074;11,3902321;1129,341513
108;7650725,962;938,7182547;814,0627264;1354,644156;11,61318742;1151,447533
108,25;7650664,932;957,0791597;829,9885473;1381,16003;11,84050454;1173,986025
108,5;7650602,708;975,7989351;846,2257674;1408,194644;12,07226875;1196,965447
108,75;7650539,268;994,8845851;862,7804692;1435,758141;12,30856701;1220,394419
109;7650474,588;1014,34325;879,6588536;1463,860862;12,54948797;1244,281733
109,25;7650408,642;1034,182208;896,8672423;1492,51335;12,79512202;1268,636348
109,5;7650341,407;1054,408882;914,4120802;1521,726355;13,04556129;1293,467402
109,75;7650272,857;1075,030835;932,299938;1551,510836;13,30089975;1318,78421
110;7650202,968;1096,05578;950,5375141;1581,877964;13,56123318;1344,596269
110,25;7650131,711;1117,491579;969,1316376;1612,839132;13,82665922;1370,913262
110,5;7650059,061;1139,346248;988,0892706;1644,405952;14,09727745;1397,745059
110,75;7649984,991;1161,627958;1007,417511;1676,590266;14,37318937;1425,101726
111;7649909,473;1184,345037;1027,123594;1709,404145;14,65449847;1452,993523
111,25;7649832,478;1207,505979;1047,214897;1742,859895;14,94131024;1481,430911
111,5;7649753,978;1231,119439;1067,698941;1776,970065;15,23373228;1510,424555
111,75;7649673,943;1255,194242;1088,583391;1811,747447;15,53187423;1539,98533
112;7649592,344;1279,739386;1109,876066;1847,205082;15,83584791;1570,12432
112,25;7649509,149;1304,76404;1131,584932;1883,356269;16,14576731;1600,852829
112,5;7649424,328;1330,277555;1153,718113;1920,214563;16,46174865;1632,182378
112,75;7649337,849;1356,289461;1176,283891;1957,793784;16,78391041;1664,124717
113;7649249,679;1382,809474;1199,290709;1996,108025;17,11237338;1696,691821
113,25;7649159,786;1409,847499;1222,747173;2035,171649;17,44726074;1729,895902
113,5;7649068,136;1437,413631;1246,662058;2074,999305;17,78869802;1763,749409
113,75;7648974,695;1465,518165;1271,044308;2115,605922;18,13681325;1798,265034
114;7648879,427;1494,171593;1295,903044;2157,006725;18,49173692;1833,455716
114,25;7648782,297;1523,384609;1321,247561;2199,217233;18,8536021;1869,334648
114,5;7648683,269;1553,168119;1347,087337;2242,253269;19,22254442;1905,915279
114,75;7648582,305;1583,533237;1373,432033;2286,130966;19,59870218;1943,211321
115;7648479,368;1614,491293;1400,291499;2330,86677;19,98221638;1981,236754
115,25;7648374,42;1646,053837;1427,675775;2376,477447;20,37323076;2020,00583
115,5;7648267,42;1678,232644;1455,595097;2422,980093;20,77189187;2059,533079
115,75;7648158,33;1711,039715;1484,059901;2470,392134;21,17834911;2099,833314
116;7648047,108;1744,487286;1513,080823;2518,731339;21,5927548;2140,921638
116,25;7647933,712;1778,587827;1542,668708;2568,015821;22,01526423;2182,813448
116,5;7647818,101;1813,354053;1572,834611;2618,264048;22,44603571;2225,524441
116,75;7647700,231;1848,798922;1603,589801;2669,494847;22,88523066;2269,07062
117;7647580,058;1884,935646;1634,945768;2721,727412;23,33301362;2313,4683
117,25;7647457,537;1921,77769;1666,914222;2774,981313;23,78955235;2358,734116
117,5;7647332,623;1959,33878;1699,507102;2829,276498;24,25501789;2404,885023
117,75;7647205,268;1997,632909;1732,736579;2884,633308;24,72958459;2451,938312
118;7647075,425;2036,674339;1766,61506;2941,072477;25,21343021;2499,911606
118,25;7646943,045;2076,47761;1801,155192;2998,615146;25,706736;2548,822874
118,5;7646808,08;2117,057541;1836,369868;3057,282865;26,20968669;2598,690435
118,75;7646670,478;2158,429237;1872,272231;3117,097606;26,72247066;2649,532965
119;7646530,189;2200,608098;1908,875678;3178,081769;27,24527992;2701,369504
119,25;7646387,16;2243,609818;1946,193869;3240,25819;27,77831025;2754,219461
119,5;7646241,337;2287,450396;1984,240723;3303,650148;28,32176123;2808,102626
119,75;7646092,666;2332,14614;2023,030435;3368,281379;28,87583633;2863,039173
120;7645941,092;2377,713672;2062,577471;3434,17608;29,44074299;2919,049668
120,25;7645786,558;2424,169936;2102,896578;3501,358917;30,01669268;2976,155079
120,5;7645629,006;2471,5322;2144,00279;3569,855039;30,60390099;3034,376783
120,75;7645468,378;2519,818068;2185,911432;3639,690084;31,20258771;3093,736571
121;7645304,613;2569,045483;2228,638123;3710,890188;31,81297691;3154,25666
121,25;7645137,651;2619,232733;2272,198787;3783,481999;32,43529701;3215,959699
121,5;7644967,429;2670,398459;2316,609657;3857,492679;33,06978091;3278,868777
121,75;7644793,884;2722,56166;2361,887277;3932,949921;33,71666599;3343,007433
122;7644616,952;2775,741702;2408,048513;4009,881959;34,37619431;3408,399665
122,25;7644436,565;2829,958324;2455,110558;4088,317574;35,04861258;3475,069938
122,5;7644252,657;2885,231644;2503,090935;4168,286106;35,73417236;3543,04319
122,75;7644065,16;2941,582168;2552,007508;4249,817468;36,43313008;3612,344848
123;7643874,003;2999,030795;2601,878486;4332,942154;37,14574716;3683,000831
123,25;7643679,115;3057,598827;2652,722427;4417,691251;37,8722901;3755,037564
123,5;7643480,424;3117,307976;2704,558252;4504,096451;38,6130306;3828,481984
123,75;7643277,856;3178,180368;2757,405243;4592,190062;39,36824561;3903,361553
124;7643071,335;3240,238557;2811,283058;4682,005019;40,13821751;3979,704266
124,25;7642860,785;3303,50553;2866,211732;4773,574899;40,92323413;4057,538664
124,5;7642646,126;3368,004712;2922,211687;4866,933931;41,72358892;4136,893841
124,75;7642427,28;3433,759982;2979,303741;4962,117009;42,53958101;4217,799458
125;7642204,164;3500,795672;3037,50911;5059,159705;43,37151537;4300,285749
125,25;7641976,696;3569,136584;3096,849421;5158,098282;44,21970287;4384,383539
125,5;7641744,791;3638,807994;3157,346719;5258,969707;45,08446043;4470,124251
125,75;7641508,363;3709,835661;3219,023471;5361,811668;45,96611112;4557,539918
126;7641267,324;3782,245838;3281,90258;5466,66258;46,8649843;4646,663193
126,25;7641021,584;3856,065281;3346,007386;5573,561608;47,7814157;4737,527367
126,5;7640771,053;3931,321256;3411,361681;5682,548675;48,71574759;4830,166374
126,75;7640515,636;4008,041552;3477,989716;5793,66448;49,66832888;4924,614808
127;7640255,239;4086,254488;3545,916205;5906,950512;50,63951523;5020,907935
127,25;7639989,766;4165,988924;3615,166339;6022,449064;51,62966923;5119,081704
127,5;7639719,118;4247,274271;3685,765795;6140,20325;52,63916049;5219,172762
127,75;7639443,193;4330,1405;3757,74074;6260,257021;53,66836578;5321,218468
128;7639161,891;4414,618155;3831,117846;6382,655179;54,71766921;5425,256902
128,25;7638875,106;4500,738362;3905,924297;6507,443397;55,7874623;5531,326887
128,5;7638582,733;4588,532839;3982,187798;6634,66823;56,87814418;5639,467996
128,75;7638284,662;4678,033909;4059,936586;6764,37714;57,99012172;5749,720569
129;7637980,784;4769,274509;4139,199438;6896,618504;59,12380967;5862,125728
129,25;7637670,985;4862,288202;4220,005687;7031,441639;60,2796308;5976,725394
129,5;7637355,151;4957,109191;4302,385223;7168,896818;61,45801609;6093,562295
129,75;7637033,164;5053,772326;4386,368512;7309,035286;62,65940487;6212,679993
130;7636704,907;5152,313122;4471,986601;7451,90928;63,88424496;6334,122888
130,25;7636370,256;5252,767763;4559,271135;7597,572049;65,13299286;6457,936242
130,5;7636029,089;5355,173124;4648,254359;7746,077875;66,40611391;6584,166194
130,75;7635681,278;5459,566775;4738,969139;7897,482087;67,70408244;6712,859774
131;7635326,696;5565,987;4831,448968;8051,841085;69,02738197;6844,064922
131,25;7634965,21;5674,472805;4925,727977;8209,212361;70,37650536;6977,830507
131,5;7634596,689;5785,063935;5021,840952;8369,654519;71,75195503;7114,206341
131,75;7634220,994;5897,800887;5119,823339;8533,227295;73,15424307;7253,243201
132;7633837,988;6012,72492;5219,711264;8699,99158;74,58389151;7394,992843
132,25;7633447,53;6129,878074;5321,541539;8870,009442;76,04143243;7539,508026
132,5;7633049,474;6249,303181;5425,35168;9043,344148;77,52740823;7686,842526
132,75;7632643,674;6371,04388;5531,179914;9220,060185;79,04237174;7837,051158
133;7632229,98;6495,14463;5639,065199;9400,223289;80,5868865;7990,189796
133,25;7631808,24;6621,650728;5749,047232;9583,900462;82,16152691;8146,315393
133,5;7631378,298;6750,608323;5861,166467;9771,16;83,76687847;8305,486
133,75;7630939,996;6882,06443;5975,464124;9962,071516;85,40353796;8467,760789
134;7630493,173;7016,066945;6091,982208;10156,70597;87,07211369;8633,200072
134,25;7630037,663;7152,664664;6210,76352;10355,13568;88,77322567;8801,865325
134,5;7629573,299;7291,907297;6331,851674;10557,43436;90,50750589;8973,819209
134,75;7629099,911;7433,845481;6455,29111;10763,67717;92,27559851;9149,125592
135;7628617,323;7578,530806;6581,127109;10973,94067;94,07816008;9327,849572
135,25;7628125,36;7726,015819;6709,405811;11188,30294;95,91585984;9510,057503
135,5;7627623,839;7876,354054;6840,174229;11406,84354;97,78937985;9695,817013
135,75;7627112,577;8029,600038;6973,480262;11629,64357;99,69941537;9885,197033
136;7626591,386;8185,809317;7109,372717;11856,78567;101,646675;10078,26782
136,25;7626060,074;8345,03847;7247,901322;12088,35411;103,6318809;10275,10099
136,5;7625518,448;8507,345127;7389,116741;12324,43473;105,6557692;10475,76952
136,75;7624966,307;8672,787988;7533,070596;12565,11506;107,7190903;10680,3478
137;7624403,451;8841,426844;7679,815479;12810,48429;109,8226087;10888,91165
137,25;7623829,672;9013,32259;7829,404973;13060,63334;111,9671038;11101,53834
137,5;7623244,761;9188,537253;7981,893669;13315,65486;114,15337;11318,30663
137,75;7622648,503;9367,134003;8137,337185;13575,64328;116,3822167;11539,29679
138;7622040,681;9549,177178;8295,79218;13840,69485;118,6544692;11764,59063
138,25;7621421,073;9734,732302;8457,316378;14110,90766;120,9709684;11994,27151
138,5;7620789,451;9923,866106;8621,968587;14386,38168;123,3325712;12228,42443
138,75;7620145,586;10116,64655;8789,808712;14667,2188;125,7401511;12467,13598
139;7619489,242;10313,14284;8960,897784;14953,52285;128,1945983;12710,49443
139,25;7618820,18;10513,42546;9135,29797;15245,39967;130,6968201;12958,58972
139,5;7618138,156;10717,56617;9313,072602;15542,95709;133,247741;13211,51352
139,75;7617442,922;10925,63806;9494,286192;15846,30503;135,8483034;13469,35928
140;7616734,225;11137,71554;9679,004455;16155,55552;138,4994674;13732,22219
140,25;7616011,806;11353,87439;9867,294329;16470,8227;141,2022117;14000,19929
140,5;7615275,404;11574,19178;10059,224;16792,22291;143,9575337;14273,38947
140,75;7614524,75;11798,74625;10254,86292;17119,8747;146,7664498;14551,89349
141;7613759,571;12027,61781;10454,28182;17453,8989;149,6299956;14835,81406
141,25;7612979,592;12260,88788;10657,55276;17794,41862;152,5492267;15125,25583
141,5;7612184,527;12498,63939;10864,74914;18141,55934;155,5252188;15420,32544
141,75;7611374,09;12740,95675;11075,94568;18495,44892;158,5590679;15721,13158
142;7610547,986;12987,92589;11291,21853;18856,21765;161,6518911;16027,785
142,25;7609705,917;13239,6343;11510,6452;19223,99831;164,8048266;16340,39856
142,5;7608847,579;13496,17104;11734,30467;19598,92619;168,0190344;16659,08726
142,75;7607972,661;13757,62678;11962,27735;19981,13917;171,2956964;16983,96829
143;7607080,847;14024,09379;12194,64513;20370,77774;174,6360169;17315,16108
143,25;7606171,816;14295,66601;12431,49142;20767,98505;178,0412233;17652,78729
143,5;7605245,24;14572,43906;12672,90114;21172,90699;181,5125662;17996,97094
143,75;7604300,785;14854,51025;12918,96078;21585,69219;185,0513198;18347,83836
144;7603338,112;15141,97862;13169,75841;22006,49211;188,6587826;18705,51829
144,25;7602356,874;15434,945;13425,3837;22435,46108;192,3362775;19070,14192
144,5;7601356,719;15733,51197;13685,92797;22872,75635;196,0851527;19441,84289
144,75;7600337,287;16037,78393;13951,48419;23318,53813;199,9067818;19820,75741
145;7599298,214;16347,86714;14222,14703;23772,96969;203,8025641;20207,02424
145,25;7598239,126;16663,8697;14498,01287;24236,21735;207,7739258;20600,78475
145,5;7597159,646;16985,90165;14779,17986;24708,45059;211,8223197;21002,183
145,75;7596059,386;17314,07491;15065,74791;25189,84207;215,949226;21411,36576
146;7594937,954;17648,5034;15357,81873;25680,56773;220,156153;21828,48257
146,25;7593794,95;17989,30298;15655,49588;26180,8068;224,4446372;22253,68578
146,5;7592629,966;18336,59158;15958,88477;26690,74189;228,8162442;22687,13061
146,75;7591442,587;18690,48913;16268,09272;27210,55905;233,2725687;23128,97519
147;7590232,39;19051,11765;16583,22898;27740,44781;237,8152359;23579,38064
147,25;7588998,947;19418,60127;16904,40474;28280,60128;242,445901;24038,51109
147,5;7587741,818;19793,06625;17231,7332;28831,21617;247,1662506;24506,53374
147,75;7586460,559;20174,64102;17565,32955;29392,49289;251,9780026;24983,61896
148;7585154,714;20563,4562;17905,31107;29964,63561;256,8829074;25469,94027
148,25;7583823,823;20959,64466;18251,79709;30547,85229;261,8827479;25965,67445
148,5;7582467,415;21363,34149;18604,9091;31142,35482;266,9793403;26471,0016
148,75;7581085,012;21774,68411;18964,7707;31748,359;272,1745351;26986,10515
149;7579676,125;22193,81224;19331,50769;32366,0847;277,4702168;27511,17199
149,25;7578240,26;22620,86796;19705,2481;32995,75585;282,8683053;28046,39247
149,5;7576776,911;23055,99573;20086,12219;33637,60058;288,3707563;28591,96049
149,75;7575285,564;23499,34244;20474,26253;34291,85124;293,9795618;29148,07355
150;7573765,697;23951,05742;20869,80399;34958,74451;299,6967507;29714,93284
150,25;7572216,778;24411,29247;21272,88382;35638,52147;305,5243898;30292,74325
150,5;7570638,264;24880,20192;21683,64164;36331,42766;311,4645841;30881,71351
150,75;7569029,605;25357,94265;22102,21952;37037,71316;317,5194774;31482,05619
151;7567390,24;25844,67408;22528,76196;37757,6327;323,6912536;32093,98779
151,25;7565719,598;26340,55828;22963,416;38491,44569;329,9821365;32717,72884
151,5;7564017,098;26845,75994;23406,33119;39239,41635;336,3943913;33353,5039
151,75;7562282,15;27360,44641;23857,65965;40001,81377;342,9303248;34001,5417
152;7560514,152;27884,78778;24317,55613;40778,91198;349,5922863;34662,07518
152,25;7558712,492;28418,95684;24786,17802;41570,99006;356,3826682;35335,34155
152,5;7556876,549;28963,12916;25263,68538;42378,33223;363,3039072;36021,5824
152,75;7555005,69;29517,48311;25750,24101;43201,2279;370,3584842;36721,04371
153;7553099,269;30082,19988;26246,01046;44039,97178;377,548926;37433,97602
153,25;7551156,633;30657,46352;26751,16207;44894,86401;384,8778054;38160,63441
153,5;7549177,114;31243,46098;27265,86704;45766,21017;392,3477423;38901,27865
153,75;7547160,036;31840,38212;27790,29943;46654,32145;399,9614042;39656,17323
154;7545104,708;32448,41975;28324,63619;47559,51468;407,7215076;40425,58747
154,25;7543010,43;33067,76966;28869,05726;48482,11247;415,6308179;41209,7956
154,5;7540876,488;33698,63065;29423,74554;49422,44329;423,6921513;42009,0768
154,75;7538702,159;34341,20455;29988,88697;50380,84157;431,9083746;42823,71534
155;7536486,703;34995,69626;30564,67056;51357,6478;440,2824067;43654,00063
155,25;7534229,372;35662,31376;31151,28841;52353,2086;448,8172195;44500,22731
155,5;7531929,403;36341,26816;31748,93577;53367,87688;457,5158381;45362,69535
155,75;7529586,022;37032,77372;32357,81108;54402,01189;466,3813425;46241,71011
156;7527198,44;37737,04784;32978,11599;55455,97936;475,4168679;47137,58246
156,25;7524765,856;38454,31113;33610,0554;56530,15157;484,625606;48050,62883
156,5;7522287,457;39184,78744;34253,83752;57624,90748;494,0108054;48981,17136
156,75;7519762,414;39928,70381;34909,67389;58740,63284;503,5757732;49929,53791
157;7517189,886;40686,29059;35577,77944;59877,72028;513,3238753;50896,06224
157,25;7514569,018;41457,78138;36258,37246;61036,56943;523,2585377;51881,08402
157,5;7511898,942;42243,41309;36951,67474;62217,58705;533,3832475;52884,94899
157,75;7509178,774;43043,42597;37657,91153;63421,1871;543,7015536;53908,00904
158;7506407,617;43858,06358;38377,31159;64647,79089;554,2170676;54950,62225
158,25;7503584,559;44687,57284;39110,10725;65897,82717;564,9334654;56013,15309
158,5;7500708,675;45532,20406;39856,53444;67171,73227;575,8544875;57095,97243
158,75;7497779,022;46392,21092;40616,83269;68469,95021;586,9839402;58199,45768
159;7494794,646;47267,85047;41391,24522;69792,93278;598,3256971;59323,99287
159,25;7491754,574;48159,3832;42180,01892;71141,13973;609,8836992;60469,96877
159,5;7488657,822;49067,07299;42983,40443;72515,03884;621,6619568;61637,78301
159,75;7485503,386;49991,18715;43801,65614;73915,10604;633,66455;62827,84013
160;7482290,25;50931,9964;44635,03223;75341,82555;645,8956301;64040,55172
160,25;7479017,381;51889,7749;45483,79472;76795,69002;658,3594203;65276,33652
160,5;7475683,729;52864,80023;46348,20946;78277,20062;671,0602171;66535,62052
160,75;7472288,231;53857,3534;47228,5462;79786,86716;684,0023912;67818,83709
161;7468829,804;54867,71883;48125,07861;81325,20828;697,1903887;69126,42704
161,25;7465307,351;55896,18437;49038,08427;82892,75149;710,6287319;70458,83877
161,5;7461719,759;56943,04126;49967,84475;84490,03338;724,3220209;71816,52837
161,75;7458065,896;58008,58415;50914,6456;86117,59967;738,2749342;73199,95972
162;7454344,615;59093,11107;51878,77637;87776,00543;752,4922301;74609,60461
162,25;7450554,752;60196,92339;52860,53068;89465,81511;766,9787478;76045,94284
162,5;7446695,126;61320,32585;53860,20615;91187,60276;781,7394085;77509,46235
162,75;7442764,538;62463,62651;54878,10453;92941,95212;796,7792164;79000,6593
163;7438761,772;63627,1367;55914,53161;94729,45674;812,10326;80520,03823
163,25;7434685,595;64811,17104;56969,79733;96550,72015;827,7167133;82068,11212
163,5;7430534,756;66016,04736;58044,21572;98406,35596;843,6248367;83645,40256
163,75;7426307,987;67242,0867;59138,10494;100296,988;859,8329784;85252,43981
164;7422004,002;68489,61324;60251,78731;102223,2505;876,3465754;86889,76295
164,25;7417621,497;69758,95428;61385,58929;104185,7882;893,1711547;88557,91999
164,5;7413159,15;71050,44016;62539,84147;106185,2564;910,3123343;90257,46795
164,75;7408615,62;72364,40424;63714,87863;108222,3212;927,7758249;91988,97304
165;7403989,55;73701,18283;64911,03969;110297,6597;945,5674303;93753,01071
165,25;7399279,564;75061,1151;66128,66771;112411,9598;963,6930491;95550,16582
165,5;7394484,268;76444,54306;67368,10991;114565,9208;982,1586758;97381,0327
165,75;7389602,247;77851,81146;68629,71765;116760,2533;1000,970402;99246,21532
166;7384632,072;79283,2677;69913,84642;118995,6792;1020,134416;101146,3274
166,25;7379572,293;80739,26179;71220,85581;121272,9322;1039,657008;103081,9923
166,5;7374421,442;82220,14622;72551,10951;123592,7573;1059,544566;105053,8437
166,75;7369178,033;83726,27587;73904,9753;125955,9119;1079,803582;107062,5251
167;7363840,561;85258,00794;75282,82499;128363,165;1100,440648;109108,6902
167,25;7358407,504;86815,70181;76685,03442;130815,2977;1121,462461;111193,0031
167,5;7352877,318;88399,71894;78111,98342;133313,1036;1142,875825;113316,1381
167,75;7347248,445;90010,42276;79564,05577;135857,3885;1164,687647;115478,7802
168;7341519,307;91648,17854;81041,63916;138448,9707;1186,904943;117681,6251
168,25;7335688,306;93313,35323;82545,12514;141088,6811;1209,534835;119925,3789
168,5;7329753,828;95006,31535;84074,90909;143777,3635;1232,584558;122210,7589
168,75;7323714,239;96727,43485;85631,39016;146515,8744;1256,061455;124538,4932
169;7317567,89;98477,08292;87214,97117;149305,0834;1279,972979;126909,3209
169,25;7311313,11;100255,6318;88826,05861;152145,8733;1304,3267;129323,9923
169,5;7304948,212;102063,4548;90465,06253;155039,14;1329,130297;131783,269
169,75;7298471,493;103900,9259;92132,39647;157985,7927;1354,391566;134287,9238
170;7291881,23;105768,4194;93828,47737;160986,7543;1380,118418;136838,7412
170,25;7285175,684;107666,3104;95553,72553;164042,9611;1406,31888;139436,5169
170,5;7278353,097;109594,9739;97308,56445;167155,3632;1433,001096;142082,0587
170,75;7271411,697;111554,7847;99093,42078;170324,9243;1460,17333;144776,1857
171;7264349,692;113546,1176;100908,7242;173552,6223;1487,843963;147519,729
171,25;7257165,276;115569,3467;102754,9073;176839,4489;1516,021498;150313,5315
171,5;7249856,625;117624,8455;104632,4054;180186,4098;1544,714557;153158,4483
171,75;7242421,9;119712,9862;106541,6567;183594,5251;1573,931884;156055,3463
172;7234859,247;121834,14;108483,1016;187064,8291;1603,682347;159005,1047
172,25;7227166,795;123988,6764;110457,1832;190598,3703;1633,974934;162008,6148
172,5;7219342,66;126176,963;112464,3468;194196,2119;1664,81876;165066,7801
172,75;7211384,941;128399,3655;114505,0395;197859,4313;1696,223062;168180,5166
173;7203291,724;130656,2468;116579,7108;201589,1208;1728,197203;171350,7526
173,25;7195061,084;132947,9673;118688,8114;205386,387;1760,75067;174578,4289
173,5;7186691,077;135274,8842;120832,794;209252,3514;1793,893078;177864,4987
