,S,E,I,R,D,C,L,time
46,0.0,0.0,66639.35187921586,3008226.5184966275,752056.6296241569,7653845.0,240027.21637318144,46
47,0.0,0.0,58051.80653395608,3015096.5547728357,753774.1386932089,7653845.0,240658.1214797302,47
48,0.0,0.0,50570.90363009575,3021081.2770959237,755270.3192739809,7653845.0,241207.72438182685,48
49,0.0,0.0,44054.03460559887,3026294.772315521,756573.6930788802,7653845.0,241686.5021676739,49
50,0.0,0.0,38376.968290444376,3030836.4253676445,757709.1063419111,7653845.0,242103.58178524167,50
51,0.0,0.0,33431.482686005664,3034792.8138511954,758698.2034627988,7653845.0,242466.91402941156,51
52,0.0,0.0,29123.30192749978,3038239.3584580002,759559.8396145001,7653845.0,242783.42510809563,52
53,0.0,0.0,25370.299101791043,3041241.7607185673,760310.4401796418,7653845.0,243059.14867664003,53
54,0.0,0.0,22100.93066083859,3043857.255471329,760964.3138678323,7653845.0,243299.3408574854,54
55,0.0,0.0,19252.872585988254,3046135.7019312093,761533.9254828023,7653845.0,243508.58043770635,55
56,0.0,0.0,16771.83230428874,3048120.534156569,762030.1335391422,7653845.0,243690.85615449675,56
57,0.0,0.0,14610.513708375242,3049849.5890332996,762462.3972583249,7653845.0,243849.6427325255,57
58,0.0,0.0,12727.715550079463,3051355.8275599363,762838.9568899841,7653845.0,243987.96712266398,58
59,0.0,0.0,11087.546020430047,3052667.963183656,763166.990795914,7653845.0,244108.4662047949,59
60,0.0,0.0,9658.738543570505,3053811.0091651436,763452.7522912859,7653845.0,244213.43705469248,60
61,0.0,0.0,8414.055741563996,3054806.755406749,763701.6888516872,7653845.0,244304.8807332115,61
62,0.0,0.0,7329.770207857296,3055674.183833714,763918.5459584285,7653845.0,244384.5404325399,62
63,0.0,0.0,6385.21219138084,3056429.830246895,764107.4575617238,7653845.0,244453.93470669712,63
64,0.0,0.0,5562.375568780217,3057088.099544976,764272.024886244,7653845.0,244514.38641975162,64
65,0.0,0.0,4845.574593421941,3057661.5403252626,764415.3850813156,7653845.0,244567.04796359807,65
66,0.0,0.0,4221.144877774784,3058161.0840977803,764540.2710244451,7653845.0,244612.923226021,66
67,0.0,0.0,3677.1829089893736,3058596.2536728084,764649.0634182021,7653845.0,244652.88672782242,67
68,0.0,0.0,3203.3191320577534,3058975.3446943536,764743.8361735884,7653845.0,244687.7002938247,68
69,0.0,0.0,2790.5202748338165,3059305.5837801327,764826.3959450332,7653845.0,244718.0275755483,69
70,0.0,0.0,2430.917146633583,3059593.266282693,764898.3165706733,7653845.0,244744.4467024106,70
71,0.0,0.0,2117.654627737503,3059843.87629781,764960.9690744525,7653845.0,244767.46130261544,71
72,0.0,0.0,1844.7609901424637,3060062.191207886,765015.5478019716,7653845.0,244787.5101038248,72
73,0.0,0.0,1607.034058423074,3060252.3727532616,765063.0931883154,7653845.0,244804.9752966309,73
74,0.0,0.0,1399.942040585049,3060418.046367532,765104.511591883,7653845.0,244820.18982026094,74
75,0.0,0.0,1219.5371384478003,3060562.370289242,765140.5925723105,7653845.0,244833.44370940258,75
76,0.0,0.0,1062.3802907096815,3060688.095767432,765172.023941858,7653845.0,244844.98962313935,76
77,0.0,0.0,925.4756140718358,3060797.6195087424,765199.4048771856,7653845.0,244855.04766139455,77
78,0.0,0.0,806.213292670826,3060893.029365863,765223.2573414658,7653845.0,244863.8095606994,78
