,S,E,I,R,D,C,L,time
48,336410.27412358415,0.0,2637210.1085570822,3744179.6938554673,936044.9234638668,7266477.341902074,3025965.984650405,48
49,301636.2000912053,34774.07403237883,2297363.4450832317,4016057.024634548,1004014.256158637,7317434.725876416,3182552.7397771473,49
50,269914.0838189043,0.0,2156138.0755090592,4182234.2725376296,1045558.5681344074,7352208.799908794,3413648.4709393657,50
51,247103.11626319538,22810.96755570892,1878285.2307269638,4404516.548363306,1101129.1370908264,7383930.916181096,3554899.1316569853,51
52,226412.69871044756,0.0,1742470.9712511837,4547969.064030696,1136992.266007674,7406741.883736805,3743839.06610881,52
53,210949.1942224838,15463.5044879637,1517925.7429971648,4727605.246633911,1181901.3116584776,7427432.301289553,3865773.704426091,53
54,196930.94297001947,0.0,1396956.1758939705,4847966.304908808,1211991.576227202,7442895.805777516,4018464.4596388238,54
55,186147.97452710252,10782.968442916937,1216936.0501344383,4991982.405516434,1247995.6013791086,7456914.05702998,4120771.359172487,55
56,176355.44025719076,0.0,1113652.3843617889,5091069.7403048165,1272767.4350762041,7467697.025472897,4243185.044688969,56
57,168657.40130274656,7698.0389544442105,970140.4791605275,5205879.264465826,1301469.8161164564,7477489.559742809,4327409.279259094,57
58,161647.93231677022,0.0,884200.6015432816,5286397.172911959,1321599.2932279897,7485187.5986972535,4424997.374795952,58
59,156045.68146144,5602.250855330198,770257.2250557452,5377551.874101988,1344387.968525497,7492197.06768323,4493437.5969751645,59
60,150930.2777586211,0.0,699935.0479502238,5442383.739432924,1360595.934858231,7497799.31853856,4570919.09298669,60
61,146789.55928835724,4140.718470263811,609737.2324927206,5514541.991798926,1378635.4979497315,7502914.722241379,4626026.178517986,61
62,142998.8128989685,0.0,552844.300481397,5566401.509295708,1391600.377323927,7507055.440711643,4687360.693029087,62
63,139900.13196068973,3098.68093827875,481601.4782544128,5623395.767077295,1405848.9417693238,7510846.187101032,4731441.282901351,63
64,137056.85346183093,0.0,435938.3838495002,5664679.810150936,1416169.952537734,7513944.86803931,4779886.402015701,64
65,134714.95824993486,2341.8952118960474,379760.75706477073,5709621.9115787195,1427405.4778946799,7516788.146538169,4814977.838628296,65
66,132561.9195144242,0.0,343320.1706703589,5742370.327852174,1435592.5819630434,7519130.041750065,4853178.624841912,66
67,130778.06391640454,1783.8555980196552,299077.8806355188,5777764.159880046,1444441.0399700115,7521283.080485576,4881014.778674347,67
68,129135.42677834744,0.0,270118.92662436876,5803672.517277827,1450918.1293194566,7523066.936083595,4911099.535898039,68
69,127768.19542454237,1367.2313538050605,235309.78659545525,5831519.829300958,1457879.9573252394,7524709.573221653,4933121.639686152,69
70,126507.54872326166,0.0,212368.1183417578,5851975.466347984,1462993.866586996,7526076.804575457,4956791.854905814,70
71,125454.50270214207,1053.0460211196066,185001.09278225296,5873869.086795589,1468467.2716988972,7527337.451276738,4974179.146395787,71
72,124482.51941139941,0.0,166869.0191126369,5889994.769180771,1472498.6922951927,7528390.497297858,4992788.72377625,72
73,123668.32957958871,814.1898318106781,145365.2795362661,5907197.760841867,1476799.4402104667,7529362.480588601,5006495.553803655,73
74,122916.17677393556,0.0,131060.01244244023,5919895.048626899,1479973.7621567247,7530176.670420411,5021118.096715587,74
75,122284.75313036676,631.4236435687884,114170.83558130103,5933406.390115811,1483351.5975289526,7530928.823226064,5031910.791332864,75
76,121701.04526541446,0.0,102900.0856180932,5943395.095293194,1485848.7738232985,7531560.246869633,5043395.431598439,76
77,121210.19205460516,490.8532108093089,89639.76530648326,5954003.351542482,1488500.8378856205,7532143.954734585,5051885.830999215,77
78,120756.18756099755,0.0,80769.12662959832,5961855.748647523,1490463.9371618808,7532634.807945395,5060902.84881111,78
79,120373.894538167,382.2930228305539,70360.73402269132,5970182.462733049,1492545.6156832622,7533088.812439002,5067577.386350394,79
80,120020.14972332118,0.0,63384.743277961505,5976352.085598974,1494088.0213997434,7533471.105461833,5074655.093323091,80
81,119721.96836303515,298.1813602860477,55216.60625760565,5982886.595215259,1495721.6488038148,7533824.850276679,5079899.272759127,81
82,119445.96106998395,0.0,49734.02636822447,5987732.010049433,1496933.0025123584,7534123.0316369645,5085453.6059329705,82
83,119213.11619616827,232.84487381567672,43325.00235170069,5992859.229262653,1498214.8073156632,7534399.038930016,5089572.208542018,83
84,118997.52937606734,0.0,39018.220780969765,5996663.399874371,1499165.8499685926,7534631.883803831,5093930.344873255,84
85,118815.53959680272,181.98977926461785,33990.09954630871,6000685.896862099,1500171.4742155247,7534847.470623933,5097163.889893215,85
86,118647.00328418802,0.0,30608.233845876435,6003671.810295949,1500917.9525739872,7535029.460403197,5100583.012332784,86
87,118504.66011333853,142.34317084948398,26663.873814191327,6006827.298321296,1501706.824580324,7535197.996715812,5103121.038751557,87
88,118372.81782962233,0.0,24009.074244620475,6009170.486340606,1502292.6215851514,7535340.339886662,5105803.203573102,88
89,118261.42198458694,111.39584503539086,20915.12137804567,6011645.648633866,1502911.4121584664,7535472.182170378,5107794.913389515,89
90,118158.23061580323,0.0,18831.556105342297,6013484.1706230845,1503371.0426557711,7535583.578015413,5109898.801338785,90
91,118071.01549650762,87.21511929557518,16404.80918455076,6015425.568159716,1503856.392039929,7535686.769384197,5111461.545029622,91
92,117990.21567399109,0.0,14769.859686035716,6016867.939711979,1504216.9849279947,7535773.984503493,5113111.732935758,92
93,117921.90887146909,68.30680252199804,12866.527252268226,6018390.605658992,1504597.651414748,7535854.7843260085,5114337.748755182,93
94,117858.62145877168,0.0,11583.781827847934,6019522.077370705,1504880.5193426763,7535923.091128531,5115632.014810143,94
95,117805.10919568653,53.51226308512888,10091.026437661343,6020716.281682853,1505179.0704207132,7535986.378541228,5116593.765765099,95
96,117755.5260591417,0.0,9084.723362422843,6021603.800462749,1505400.9501156872,7536039.890804313,5117608.839430424,96
97,117713.59511938615,41.93093975552979,7914.011588914744,6022540.3698815545,1505635.0924703886,7536089.473940859,5118363.230393336,97
98,117674.74103321672,0.0,7124.643250220739,6023236.49257325,1505809.1231433125,7536131.404880614,5119159.314399322,98
99,117641.87948913958,32.861544077144785,6206.519120037654,6023970.991877397,1505992.7479693491,7536170.258966783,5119751.018687262,99
100,117611.42811578218,0.0,5587.361388221346,6024516.968396798,1506129.2420991994,7536203.12051086,5120375.343095787,100
101,117585.67096160927,25.757154172877488,4867.340590770141,6025092.985034758,1506273.2462586896,7536233.571884218,5120839.423137278,101
102,117561.80219432207,0.0,4381.716813880106,6025521.184793439,1506380.2961983597,7536259.329038391,5121329.037279544,102
103,117541.61145912902,20.19073519302683,3817.0625852873086,6025972.908176312,1506493.227044078,7536283.197805678,5121693.007074423,103
104,117522.9005625685,0.0,3436.189224792944,6026308.728170112,1506577.182042528,7536303.388540871,5122076.971949865,104
105,117507.07201137967,15.828551188827726,2993.3813350000387,6026662.974481946,1506665.7436204865,7536322.099437431,5122362.418944594,105
106,117492.40330717189,0.0,2694.67312581656,6026926.33885361,1506731.5847134024,7536337.9279886205,5122663.5283096535,106
107,117479.99371610963,12.409591062247934,2347.421434345353,6027204.140206786,1506801.0350516965,7536352.596692828,5122887.388025568,107
108,117468.4932768951,0.0,2113.1589895721,6027410.678186826,1506852.6695467066,7536365.00628389,5123123.519175768,108
109,117458.76367291593,9.729603979159258,1840.8446867921898,6027628.529629051,1506907.1324072627,7536376.506723105,5123299.076458802,109
110,117449.74677574325,0.0,1657.1276106909295,6027790.500490852,1506947.625122713,7536386.236327084,5123484.250184693,110
111,117442.1180916668,7.628684076463873,1443.5802381792118,6027961.338388861,1506990.3345972153,7536395.253224256,5123621.925417224,111
112,117435.04815533891,0.0,1299.5049190909103,6028088.357540457,1507022.0893851141,7536402.881908333,5123767.137630532,112
113,117429.06655696247,5.981598376432008,1132.0429449812568,6028222.327119743,1507055.5817799359,7536409.9518446615,5123875.103909388,113
114,117423.52302959305,0.0,1019.0570231484787,6028321.935957806,1507080.4839894515,7536415.933443038,5123988.978051782,114
115,117418.8327883159,4.690241277141512,887.7352418149119,6028426.993382873,1507106.7483457183,7536421.476970407,5124073.645564135,115
116,117414.48601951331,0.0,799.1309203848621,6028505.10644808,1507126.27661202,7536426.167211684,5124162.944375442,116
117,117410.80827794895,3.6777415643753906,696.1501316754727,6028587.491079049,1507146.8727697623,7536430.513980486,5124229.340480868,117
118,117407.39984734947,0.0,626.6665490362008,6028648.746882891,1507162.1867207228,7536434.191722051,5124299.367417192,118
119,117404.5159913231,2.88385602636264,545.9105504490615,6028713.351681762,1507178.3379204406,7536437.600152651,5124351.434850457,119
120,117401.84330306869,0.0,491.42178892921146,6028761.3879264025,1507190.3469816006,7536440.484008677,5124406.348929498,120
121,117399.58193676744,2.2613663012347764,428.09423880946764,6028812.049966498,1507203.0124916246,7536443.156696931,5124447.179737442,121
122,117397.48615137511,0.0,385.3645569376933,6028849.71943335,1507212.4298583374,7536445.418063233,5124490.242471524,122
123,117395.7128924352,1.7732589399049883,335.7041758890215,6028889.447738188,1507222.361934547,7536447.513848625,5124522.261518347,123
124,117394.06947094094,0.0,302.19599857993217,6028918.987624383,1507229.7469060957,7536449.2871075645,5124556.03057746,124
125,117392.67895344087,1.39051750007217,263.25321525777593,6028950.141851041,1507237.5354627601,7536450.930529059,5124581.139480725,125
126,117391.39024706025,0.0,236.97652186512286,6028973.306584859,1507243.3266462148,7536452.321046559,5124607.620573385,126
127,117390.29985379944,1.090393260811774,206.4383102845658,6028997.737154123,1507249.4342885308,7536453.60975294,5124627.31059713,127
128,117389.28929581161,0.0,185.83250211030756,6029015.902561664,1507253.975640416,7536454.7001462,5124648.076581005,128
129,117388.4342453624,0.8550504491843544,161.8850147249586,6029035.060551571,1507258.7651378927,7536455.710704189,5124663.517177414,129
130,117387.64179830003,0.0,145.72626214833193,6029049.305551642,1507262.3263879104,7536456.565754638,5124679.801468835,130
131,117386.97129364799,0.6705046520411724,126.94710465499018,6029064.328877636,1507266.082219409,7536457.3582017,5124691.909718895,131
132,117386.3498801814,0.0,114.275680941712,6029075.499551101,1507268.8748877752,7536458.028706352,5124704.679545991,132
133,117385.82408935082,0.5257908305885387,99.54943339767696,6029087.280549137,1507271.8201372842,7536458.650119819,5124714.174618435,133
134,117385.3367941394,0.0,89.61272539470419,6029096.040384373,1507274.0100960932,7536459.175910649,5124724.188466766,134
135,117384.92448294346,0.41231119593477833,78.0646937716753,6029105.278809671,1507276.3197024178,7536459.66320586,5124731.634326717,135
136,117384.54235880241,0.0,70.27250839399079,6029112.1481062425,1507278.0370265606,7536460.0755170565,5124739.48698822,136
137,117384.21903479057,0.32332401184896126,61.21677277620847,6029119.392694737,1507279.8481736842,7536460.457641197,5124745.325890306,137
138,117383.91938258895,0.0,55.106287015452494,6029124.779464316,1507281.194866079,7536460.780965209,5124751.483790526,138
139,117383.6658397506,0.2535428383706104,48.004961369131294,6029130.460524833,1507282.6151312082,7536461.080617411,5124756.062544668,139
140,117383.43085970041,0.0,43.21323542347835,6029134.684723901,1507283.6711809752,7536461.33416025,5124760.891446108,140
141,117383.23203736343,0.1988223369779174,37.644519518390936,6029139.139696625,1507284.7849241563,7536461.569140299,5124764.482015315,141
142,117383.04777148545,0.0,33.88694130129046,6029142.452229771,1507285.6130574427,7536461.767962636,5124768.268742131,142
143,117382.89185955688,0.15591192856396627,29.520067422258187,6029145.945728874,1507286.4864322185,7536461.9522285145,5124771.084395305,143
144,117382.74736244377,0.0,26.573448665235375,6029148.543351112,1507287.135837778,7536462.108140443,5124774.053869543,144
145,117382.62509980018,0.12226264359495885,23.14903517744731,6029151.2828819025,1507287.8207204756,7536462.252637556,5124776.261848445,145
146,117382.51178838292,0.0,20.83835541939336,6029153.319884959,1507288.3299712397,7536462.3749001995,5124778.590449617,146
147,117382.41591270865,0.09587567427877572,18.15300033957463,6029155.468169022,1507288.8670422556,7536462.488211617,5124780.321902215,147
148,117382.32705637894,0.0,16.341011637825257,6029157.065545587,1507289.2663863967,7536462.584087292,5124782.147943669,148
149,117382.2518727566,0.07518362231675577,14.23521116903334,6029158.750185961,1507289.6875464902,7536462.672943621,5124783.505713749,149
150,117382.18219354573,0.0,12.814286205994337,6029160.002816198,1507290.0007040496,7536462.7481272435,5124784.937658067,150
151,117382.12323616372,0.05895738199998564,11.162960663984757,6029161.323876632,1507290.330969158,7536462.817806454,5124786.002393768,151
152,117382.06859521914,0.0,10.048700125331738,6029162.306163725,1507290.5765409314,7536462.8767638365,5124787.125295137,152
153,117382.02236209548,0.04623312364195292,8.75376454217043,6029163.342112191,1507290.8355280478,7536462.931404781,5124787.960239166,153
154,117381.97951382781,0.0,7.879984108468988,6029164.112401652,1507291.028100413,7536462.977637905,5124788.840795362,154
155,117381.94325878996,0.03625503782175868,6.86452223882092,6029164.924771146,1507291.2311927865,7536463.020486172,5124789.495541404,155
156,117381.90965808317,0.0,6.1793214593306685,6029165.528816367,1507291.3822040916,7536463.05674121,5124790.186055474,156
157,117381.88122764514,0.028430438032939282,5.383017147561253,6029166.165859816,1507291.541464954,7536463.090341917,5124790.699493911,157
158,117381.85487867675,0.0,4.845696714677105,6029166.639539686,1507291.6598849215,7536463.118772355,5124791.240980843,158
159,117381.83258412278,0.022294553987504663,4.221251261754799,6029167.139096049,1507291.7847740122,7536463.145121323,5124791.643608733,159
160,117381.81192181318,0.0,3.799895590458598,6029167.510546077,1507291.8776365193,7536463.167415877,5124792.068231641,160
161,117381.7944388894,0.017482923792750116,3.3102183236469234,6029167.902287891,1507291.9755719728,7536463.1880781865,5124792.383964165,161
162,117381.7782359372,0.0,2.9797998535641446,6029168.193571366,1507292.0483928416,7536463.205561111,5124792.716944708,162
163,117381.76452619243,0.013709744798798957,2.59580502707392,6029168.500767229,1507292.1251918073,7536463.2217640625,5124792.964535661,163
164,117381.7518201745,0.0,2.3366976511813697,6029168.729185739,1507292.1822964347,7536463.235473808,5124793.225652144,164
165,117381.74106927752,0.010750896984577929,2.0355768198435644,6029168.970082404,1507292.242520601,7536463.248179826,5124793.419807877,165
166,117381.73110548219,0.0,1.832390143423287,6029169.149203499,1507292.2873008747,7536463.258930722,5124793.624570044,166
167,117381.72267485183,0.008430630373190789,1.596257392982142,6029169.338109699,1507292.3345274248,7536463.268894518,5124793.776822974,167
168,117381.7148614502,0.0,1.436922581999572,6029169.478572776,1507292.369643194,7536463.277325148,5124793.937393244,168
169,117381.7082503245,0.006611125655076075,1.2517521461748846,6029169.626709122,1507292.4066772806,7536463.28513855,5124794.056786859,169
170,117381.70212321678,0.0,1.1268050674861956,6029169.736857373,1507292.4342143433,7536463.291749676,5124794.182702754,170
171,117381.69693890886,0.005184307891625546,0.9815982288926136,6029169.853022844,1507292.463255711,7536463.297876784,5124794.276328767,171
172,117381.69213415775,0.0,0.883617302999285,6029169.939398831,1507292.4848497077,7536463.303061091,5124794.375069417,172
173,117381.68806873074,0.004065427019690503,0.7697490938498925,6029170.030493399,1507292.5076233498,7536463.307865842,5124794.448489006,173
174,117381.68430094427,0.0,0.6929144702656433,6029170.098227669,1507292.5245569171,7536463.311931269,5124794.525919389,174
175,117381.68111292043,0.003188023833626541,0.6036213684272872,6029170.16966215,1507292.5424155374,7536463.315699056,5124794.583493518,175
176,117381.67815830017,0.0,0.5433692398729724,6029170.222777968,1507292.555694492,7536463.318887079,5124794.644212827,176
177,117381.67565831775,0.0024999824233136203,0.4733474306109914,6029170.278795416,1507292.569698854,7536463.3218417,5124794.689361273,177
178,117381.67334136557,0.0,0.4260989532007861,6029170.320447745,1507292.5801119362,7536463.324341683,5124794.736976103,178
179,117381.67138093099,0.001960434584279372,0.37118929428315905,6029170.364375472,1507292.591093868,7536463.3266586345,5124794.772380583,179
180,117381.66956402494,0.0,0.33413801224241235,6029170.39703837,1507292.5992595926,7536463.328619069,5124794.809719151,180
181,117381.66802669261,0.0015373323241515459,0.2910789900462252,6029170.431485588,1507292.607871397,7536463.330435975,5124794.837482614,181
182,117381.66660191241,0.0,0.26202413850840495,6029170.45709916,1507292.61427479,7536463.331973308,5124794.86676275,182
183,117381.66539636812,0.0012055442748597695,0.22825814127794036,6029170.484111957,1507292.6210279893,7536463.333398088,5124794.888534286,183
184,117381.66427908489,0.0,0.20547392574465534,6029170.504197591,1507292.6260493977,7536463.334603632,5124794.911495163,184
185,117381.66333372195,0.0009453629399288103,0.1789953270662204,6029170.52538047,1507292.6313451175,7536463.335720915,5124794.9285679525,185
186,117381.66245757148,0.0,0.16112841503651784,6029170.5411312105,1507292.6352828026,7536463.336666278,5124794.946573399,186
187,117381.66171623739,0.0007413341095674145,0.14036444402665732,6029170.557742388,1507292.639435597,7536463.337542429,5124794.959961529,187
188,117381.66102917829,0.0,0.1263535800350399,6029170.570093793,1507292.6425234482,7536463.338283762,5124794.97408103,188
189,117381.66044783939,0.0005813389127228029,0.11007090219547291,6029170.583119935,1507292.6457799838,7536463.338970821,5124794.984579724,189
190,117381.65990906183,0.0,0.09908387157531955,6029170.592805654,1507292.6482014135,7536463.33955216,5124794.995651945,190
191,117381.65945318785,0.000455873981602475,0.08631533142386084,6029170.6030204855,1507292.6507551214,7536463.340090938,5124795.003884805,191
192,117381.6590306896,0.0,0.07769952858631077,6029170.610615825,1507292.6526539563,7536463.340546812,5124795.012567412,192
193,117381.65867320262,0.00035748697176505337,0.06768670273755938,6029170.618626085,1507292.6546565213,7536463.34096931,5124795.019023451,193
194,117381.65834188821,0.0,0.0609303678325637,6029170.624582195,1507292.6561455487,7536463.341326797,5124795.0258321725,194
195,117381.65806155429,0.00028033390875700646,0.05307851630774879,6029170.630863676,1507292.657715919,7536463.341658112,5124795.030894865,195
196,117381.65780174437,0.0,0.047780337811449754,6029170.635534334,1507292.6588835835,7536463.341938445,5124795.036234125,196
197,117381.65758191231,0.00021983206856039062,0.041623077784201074,6029170.640460143,1507292.6601150357,7536463.3421982555,5124795.040204184,197
198,117381.65737817473,0.0,0.037468355473846915,6029170.644122777,1507292.6610306941,7536463.342418088,5124795.044391122,198
199,117381.65720578692,0.00017238777365186078,0.03263995914989756,6029170.647985492,1507292.661996373,7536463.342621826,5124795.04750436,199
200,117381.65704602013,0.0,0.02938191159975948,6029170.650857654,1507292.6627144136,7536463.342794213,5124795.050787668,200
